Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,dropout,num_layers,negative_slope,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.128575325012207,0.1574807167053222,56385
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1224968433380127,0.1869838237762451,49056
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1961081027984619,0.2454357147216797,57441
cora_runmo2h2ul9_GCN_Variant,28.23,61.99,88.01,94.1,98.34,99.63,63.1,28.23,61.99,88.01,94.1,98.34,99.63,98.95,98.97,85.06,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0513758659362793,0.0610122680664062,45888
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0631120204925537,0.0736503601074218,91776
cora_runmo2h2ul9_GCN_Variant,92.44,95.02,97.42,98.15,98.89,98.89,94.21,92.44,95.02,97.42,98.15,98.89,98.89,99.24,99.5,97.23,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.084503173828125,0.0962214469909668,52225
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.079545259475708,0.1692502498626709,100161
cora_runmo2h2ul9_GCN_Variant,92.44,95.02,97.42,98.15,98.89,98.89,94.21,92.44,95.02,97.42,98.15,98.89,98.89,99.24,99.5,97.23,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.202587604522705,0.2408540248870849,46944
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.2124421596527099,0.2330415248870849,95936
cora_runmo2h2ul9_GCN_Variant,92.44,95.02,97.42,98.15,98.89,98.89,94.21,92.44,95.02,97.42,98.15,98.89,98.89,99.24,99.5,97.23,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1066274642944336,0.1777260303497314,53281
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1786432266235351,0.2078785896301269,104321
cora_runmo2h2ul9_GCN_Variant,92.44,95.02,97.42,98.15,98.89,98.89,94.21,92.44,95.02,97.42,98.15,98.89,98.89,99.24,99.5,97.23,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1411137580871582,0.1538476943969726,48000
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.2964687347412109,0.556159257888794,100096
cora_runmo2h2ul9_GCN_Variant,92.44,95.02,97.42,98.15,98.89,98.89,94.21,92.44,95.02,97.42,98.15,98.89,98.89,99.24,99.5,97.23,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.342599868774414,0.5016241073608398,54337
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1140122413635253,0.1917805671691894,108481
cora_runmo2h2ul9_GCN_Variant,92.44,95.02,97.42,98.15,98.89,98.89,94.21,92.44,95.02,97.42,98.15,98.89,98.89,99.24,99.5,97.23,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1762022972106933,0.249467134475708,45888
cora_runmo2h2ul9_GCN_Variant,92.44,96.31,97.6,98.15,98.89,98.89,94.21,92.44,96.31,97.6,98.15,98.89,98.89,99.24,99.5,97.51,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1280758380889892,0.1452322006225586,52225
cora_runmo2h2ul9_GCN_Variant,92.44,96.31,97.6,98.15,98.89,98.89,94.21,92.44,96.31,97.6,98.15,98.89,98.89,99.24,99.5,97.51,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1028954982757568,0.1540694236755371,93856
cora_runmo2h2ul9_GCN_Variant,92.44,96.31,97.6,98.15,98.89,98.89,94.21,92.44,96.31,97.6,98.15,98.89,98.89,99.24,99.5,97.51,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1666150093078613,0.2256186008453369,100193
cora_runmo2h2ul9_GCN_Variant,92.44,96.31,97.6,98.15,98.89,98.89,94.21,92.44,96.31,97.6,98.15,98.89,98.89,99.24,99.5,97.51,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1079440116882324,0.1184113025665283,98016
cora_runmo2h2ul9_GCN_Variant,92.44,96.31,97.6,98.15,98.89,98.89,94.21,92.44,96.31,97.6,98.15,98.89,98.89,99.24,99.5,97.51,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1563937664031982,0.2603933811187744,104353
cora_runmo2h2ul9_GCN_Variant,92.44,96.31,97.6,98.15,98.89,98.89,94.21,92.44,96.31,97.6,98.15,98.89,98.89,99.24,99.5,97.51,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1098933219909668,0.1192638874053955,91776
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.188281774520874,0.2462916374206543,100161
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1266119480133056,0.1717371940612793,48000
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1081435680389404,0.1712732315063476,56385
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1067678928375244,0.1261200904846191,49056
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.2160930633544922,0.2695770263671875,57441
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0934090614318847,0.1292235851287841,91776
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.075845718383789,0.1302466392517089,100161
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0620143413543701,0.0727589130401611,95936
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1246566772460937,0.1426904201507568,104321
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.3724937438964844,0.5198709964752197,100096
cora_runmo2h2ul9_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.93,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1238689422607421,0.1850695610046386,108481
cora_run4835tpbz_GCN_Variant,28.23,61.99,88.01,94.1,98.34,99.63,63.1,28.23,61.99,88.01,94.1,98.34,99.63,98.95,98.97,85.06,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0765581130981445,0.115884780883789,45888
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.42,97.97,98.89,98.89,94.15,92.62,95.02,97.42,97.97,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.0921711921691894,0.1258976459503173,52225
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.42,97.97,98.89,98.89,94.15,92.62,95.02,97.42,97.97,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0943446159362793,0.1774184703826904,46944
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.42,97.97,98.89,98.89,94.15,92.62,95.02,97.42,97.97,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1051979064941406,0.2081794738769531,53281
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.42,97.97,98.89,98.89,94.15,92.62,95.02,97.42,97.97,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1201298236846923,0.1990442276000976,48000
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.42,97.97,98.89,98.89,94.15,92.62,95.02,97.42,97.97,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1435110569000244,0.2226159572601318,54337
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.42,97.97,98.89,98.89,94.15,92.62,95.02,97.42,97.97,98.89,98.89,99.24,99.5,97.32,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1104800701141357,0.1206758022308349,45888
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.6,97.97,98.89,98.89,94.15,92.62,95.02,97.6,97.97,98.89,98.89,99.24,99.5,97.32,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1092345714569091,0.166245698928833,52225
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.6,97.97,98.89,98.89,94.15,92.62,95.02,97.6,97.97,98.89,98.89,99.24,99.5,97.32,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1473617553710937,0.1829533576965332,93856
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.6,97.97,98.89,98.89,94.15,92.62,95.02,97.6,97.97,98.89,98.89,99.24,99.5,97.32,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.148280382156372,0.1817996501922607,100193
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.6,97.97,98.89,98.89,94.15,92.62,95.02,97.6,97.97,98.89,98.89,99.24,99.5,97.32,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1614000797271728,0.1986582279205322,98016
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.6,97.97,98.89,98.89,94.15,92.62,95.02,97.6,97.97,98.89,98.89,99.24,99.5,97.32,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1310176849365234,0.1787917613983154,104353
cora_run4835tpbz_GCN_Variant,92.62,95.02,97.6,97.97,98.89,98.89,94.15,92.62,95.02,97.6,97.97,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0940330028533935,0.1021451950073242,91776
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1574909687042236,0.2999024391174316,100161
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0842330455780029,0.1636199951171875,48000
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1416585445404052,0.1537408828735351,56385
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0736746788024902,0.0842854976654052,49056
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1198244094848632,0.2047955989837646,57441
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1077606678009033,0.1288566589355468,91776
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.0968697071075439,0.109926700592041,100161
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0587382316589355,0.0831890106201171,95936
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1864759922027588,0.1994171142578125,104321
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0774562358856201,0.104097843170166,100096
cora_run4835tpbz_GCN_Variant,93.36,96.49,97.97,98.15,98.89,98.89,94.92,93.36,96.49,97.97,98.15,98.89,98.89,99.24,99.5,97.32,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.238053560256958,0.3379855155944824,108481
cora_runwsaxo6o0_GCN_Variant,24.54,62.92,85.61,93.17,98.52,99.63,62.62,24.54,62.92,85.61,93.17,98.52,99.63,98.95,98.96,85.98,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.4905815124511719,0.5982258319854736,45888
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,98.89,95.12,94.1,95.2,96.86,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.3807497024536133,0.4064435958862304,52225
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,98.89,95.12,94.1,95.2,96.86,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.3871493339538574,0.4610199928283691,46944
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,98.89,95.12,94.1,95.2,96.86,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.4875674247741699,0.5228710174560547,53281
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,98.89,95.12,94.1,95.2,96.86,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.7472074031829834,0.8299615383148193,48000
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,98.89,95.12,94.1,95.2,96.86,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.7889890670776367,0.8439898490905762,54337
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,98.89,95.12,94.1,95.2,96.86,97.79,98.71,98.89,99.47,99.59,97.05,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.5392084121704102,0.6284716129302979,45888
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,99.45,95.12,94.1,95.2,96.86,97.79,98.71,99.45,99.44,99.56,97.05,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.8224198818206787,0.8289816379547119,52225
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,99.45,95.12,94.1,95.2,96.86,97.79,98.71,99.45,99.44,99.56,97.05,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.3868017196655273,0.4585604667663574,93856
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,99.45,95.12,94.1,95.2,96.86,97.79,98.71,99.45,99.44,99.56,97.05,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.33294677734375,0.3410818576812744,100193
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,99.45,95.12,94.1,95.2,96.86,97.79,98.71,99.45,99.44,99.56,97.05,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.6440443992614746,0.7732806205749512,98016
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,99.45,95.12,94.1,95.2,96.86,97.79,98.71,99.45,99.44,99.56,97.05,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.693244457244873,0.7379374504089355,104353
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.86,97.79,98.71,99.63,95.12,94.1,95.2,96.86,97.79,98.71,99.63,99.44,99.56,97.05,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.5446569919586182,0.5856287479400635,91776
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.31,97.79,98.34,99.63,95.12,94.1,95.2,96.31,97.79,98.34,99.63,99.44,99.56,97.05,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.5139350891113281,0.5390670299530029,100161
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.31,97.79,98.34,99.63,95.12,94.1,95.2,96.31,97.79,98.34,99.63,99.44,99.56,97.05,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.3851687908172607,0.3929338455200195,48000
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.31,97.79,98.34,99.63,95.12,94.1,95.2,96.31,97.79,98.34,99.63,99.44,99.56,97.05,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.3049550056457519,0.3124136924743652,56385
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.31,97.79,98.34,99.63,95.12,94.1,95.2,96.31,97.79,98.34,99.63,99.44,99.56,97.05,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.6651325225830078,0.7097151279449463,49056
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.31,97.79,98.34,99.63,95.12,94.1,95.2,96.31,97.79,98.34,99.63,99.44,99.56,97.05,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.5724599361419678,0.5813984870910645,57441
cora_runwsaxo6o0_GCN_Variant,94.1,95.2,96.31,97.79,98.34,99.63,95.12,94.1,95.2,96.31,97.79,98.34,99.63,99.44,99.56,97.05,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1522352695465088,0.1684272289276123,91776
cora_runwsaxo6o0_GCN_Variant,94.1,94.65,96.31,97.79,98.34,99.08,95.12,94.1,94.65,96.31,97.79,98.34,99.08,99.27,99.52,97.05,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.5668015480041504,0.5806515216827393,100161
cora_runwsaxo6o0_GCN_Variant,94.1,94.65,96.31,97.79,98.34,99.08,95.12,94.1,94.65,96.31,97.79,98.34,99.08,99.27,99.52,97.05,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.5792524814605713,0.6069605350494385,95936
cora_runwsaxo6o0_GCN_Variant,94.1,94.65,96.31,97.79,98.34,99.08,95.12,94.1,94.65,96.31,97.79,98.34,99.08,99.27,99.52,97.05,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.8299932479858398,0.9420504570007324,104321
cora_runwsaxo6o0_GCN_Variant,94.1,94.65,96.31,97.79,98.34,99.08,95.12,94.1,94.65,96.31,97.79,98.34,99.08,99.27,99.52,97.05,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.320401668548584,0.3639371395111084,100096
cora_runwsaxo6o0_GCN_Variant,94.1,94.65,96.31,97.79,98.34,99.08,95.12,94.1,94.65,96.31,97.79,98.34,99.08,99.27,99.52,97.05,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.6993403434753418,0.7339029312133789,108481
cora_runopd29ogz_GCN_Variant,24.54,62.92,85.61,93.17,98.52,99.63,62.62,24.54,62.92,85.61,93.17,98.52,99.63,98.95,98.96,85.98,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.147799015045166,0.1588108539581298,45888
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.2728562355041504,0.2953958511352539,52225
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.4907331466674804,0.5448882579803467,46944
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.5616211891174316,0.6228742599487305,53281
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,1.0171656608581543,1.050671100616455,48000
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.47,99.59,97.05,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.4645607471466064,0.4939315319061279,54337
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.47,99.59,97.05,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.2127254009246826,0.3082668781280517,45888
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.45,99.56,97.05,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.500145673751831,0.5696308612823486,52225
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.45,99.56,97.05,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.3027131557464599,0.324251651763916,93856
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.45,99.56,97.05,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.4191768169403076,0.4458582401275635,100193
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.45,99.56,97.05,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.5943763256072998,0.6861579418182373,98016
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,98.89,95.2,94.28,95.2,97.05,97.79,98.71,98.89,99.45,99.56,97.05,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.5716378688812256,0.5927016735076904,104353
